engagement_id,campaign_id,hcp_id,interaction_type,interaction_date,engagement_duration_sec
16105,160,1146,open,2025-06-04,524
16106,56,1867,click,2025-09-25,273
16107,138,1099,download,2025-07-02,19
16108,148,1701,open,2025-08-17,600
16109,119,1355,download,2025-02-07,731
16110,27,1547,view,2025-06-13,126
16111,59,1410,download,2025-11-08,96
16112,149,1018,download,2025-05-23,415
16113,160,1319,view,2025-05-11,623
16114,17,1287,click,2025-11-10,812
16115,4,1295,download,2025-03-12,744
16116,145,1444,click,2025-07-19,138
16117,36,1172,download,2025-12-07,716
16118,83,1902,download,2025-05-25,145
16119,110,1107,open,2025-12-23,358
16120,51,1799,open,2025-07-18,183
16121,48,1390,open,2025-03-04,773
16122,152,1184,view,2025-02-25,881
16123,185,1422,view,2025-06-02,748
16124,21,1598,click,2025-09-22,103
16125,86,1543,view,2025-09-19,402
16126,179,1519,download,2025-11-06,266
16127,128,1639,click,2025-09-29,880
16128,138,1684,download,2025-05-17,291
16129,110,1194,open,2025-12-18,555
16130,102,1180,click,2025-07-02,564
16131,180,1569,download,2025-10-31,430
16132,159,1803,view,2025-11-22,320
16133,140,1229,click,2025-04-25,695
16134,114,1786,download,2025-07-28,247
16135,35,1789,open,2025-03-26,645
16136,47,1063,view,2025-02-28,458
16137,143,1228,download,2025-03-15,627
16138,41,1453,download,2025-11-21,781
16139,148,1107,click,2025-07-23,679
16140,147,1184,open,2025-07-29,23
16141,21,1292,click,2025-09-11,667
16142,138,1550,view,2025-06-05,170
16143,104,1207,view,2025-06-23,419
16144,178,1973,open,2025-09-25,334
16145,186,1808,click,2025-06-18,124
16146,83,1833,download,2025-05-20,513
16147,182,1752,open,2025-04-20,850
16148,106,1953,download,2025-05-25,55
16149,33,1020,download,2025-05-04,447
16150,59,1324,download,2025-11-07,524
16151,50,1163,view,2025-10-25,142
16152,108,1378,download,2026-01-03,379
16153,187,1133,click,2025-03-28,580
16154,176,1337,view,2025-07-18,729
16155,87,1938,open,2025-06-16,653
16156,41,1307,view,2025-12-14,651
16157,138,1018,click,2025-05-26,598
16158,69,1408,click,2025-05-30,549
16159,7,1926,click,2025-06-05,774
16160,7,1386,download,2025-04-26,627
16161,115,1023,open,2025-11-18,273
16162,190,1621,download,2025-02-21,54
16163,57,1619,download,2025-10-05,822
16164,36,1230,click,2025-11-14,713
16165,115,1726,click,2025-11-05,896
16166,115,1352,click,2025-10-05,32
16167,80,1017,download,2025-10-02,625
16168,12,1106,open,2025-09-05,825
16169,119,1722,download,2025-01-27,538
16170,131,1966,open,2025-11-28,87
16171,179,1063,click,2025-10-25,254
16172,30,1283,view,2026-01-13,82
16173,80,1620,click,2025-09-13,627
16174,55,1761,view,2025-05-30,365
16175,57,1771,open,2025-10-14,530
16176,173,1204,download,2025-08-05,583
16177,153,1110,view,2025-05-23,676
16178,185,1770,view,2025-05-14,158
16179,116,1358,open,2025-10-08,478
16180,115,1936,view,2025-11-21,237
16181,97,1864,click,2025-09-23,56
16182,29,1204,view,2025-10-02,855
16183,107,1060,open,2025-08-24,463
16184,66,1438,download,2025-05-25,467
16185,137,1340,view,2025-07-31,10
16186,180,1795,view,2025-10-15,204
16187,47,1326,download,2025-02-21,824
16188,79,1870,download,2025-02-27,740
16189,130,1667,click,2025-10-07,411
16190,119,1463,click,2025-03-04,232
16191,169,1069,view,2025-02-03,195
16192,193,1483,view,2025-07-16,96
16193,42,1782,open,2025-11-28,860
16194,101,1752,click,2025-09-18,163
16195,159,1323,download,2025-12-26,435
16196,124,1065,view,2025-07-05,530
16197,153,1787,click,2025-06-15,726
16198,182,1668,click,2025-04-11,436
16199,150,1558,view,2025-07-09,86
16200,41,1540,click,2025-11-30,722
16201,47,1697,view,2025-02-02,772
16202,146,1485,click,2025-10-19,71
16203,40,1396,open,2025-04-09,276
16204,108,1934,download,2026-01-11,40
16205,199,1504,view,2025-10-19,794
16206,80,1609,download,2025-09-07,323
16207,26,1919,open,2025-03-07,72
16208,126,1745,click,2025-09-09,345
16209,199,1692,click,2025-11-09,879
16210,178,1337,download,2025-09-22,858
16211,97,1456,click,2025-08-29,650
16212,154,1987,download,2025-02-20,499
16213,65,1391,view,2025-11-02,276
16214,99,1137,click,2025-01-25,314
16215,151,1482,open,2025-07-04,299
16216,78,1117,click,2025-09-15,472
16217,199,1674,open,2025-10-31,808
16218,110,1544,click,2025-12-04,438
16219,177,1364,download,2025-11-28,360
16220,13,1583,click,2025-08-17,693
16221,156,1490,view,2025-02-08,407
16222,54,1465,view,2025-07-24,789
16223,140,1349,view,2025-04-25,24
16224,81,1797,view,2025-08-10,608
16225,25,1991,click,2025-04-13,629
16226,125,1369,view,2025-03-13,347
16227,198,1408,view,2025-04-29,653
16228,96,1173,click,2025-03-04,712
16229,145,1876,view,2025-07-18,458
16230,31,1339,view,2025-03-02,276
16231,113,1886,download,2025-03-10,376
16232,153,1897,click,2025-05-22,634
16233,54,1785,open,2025-08-24,79
16234,35,1575,download,2025-05-01,404
16235,142,1707,click,2025-11-18,864
16236,50,1063,view,2025-10-10,888
16237,35,1523,view,2025-03-17,750
16238,1,1886,download,2025-07-23,74
16239,173,1897,view,2025-09-15,797
16240,188,1530,click,2025-03-15,287
16241,181,1995,view,2025-04-10,240
16242,120,1134,download,2025-04-01,744
16243,122,1562,view,2025-10-01,328
16244,55,1893,click,2025-05-06,832
16245,57,1062,click,2025-10-14,640
16246,115,1787,view,2025-11-27,849
16247,104,1548,open,2025-06-25,318
16248,63,1434,download,2026-01-02,729
16249,178,1911,open,2025-09-25,562
16250,48,1462,download,2025-03-03,214
16251,10,1918,view,2025-11-04,682
16252,79,1499,click,2025-01-11,324
16253,174,1824,download,2025-05-04,116
16254,140,1359,download,2025-04-16,573
16255,130,1198,download,2025-11-02,810
16256,103,1549,open,2025-05-03,359
16257,105,1416,open,2025-06-18,869
16258,129,1413,click,2025-09-13,76
16259,68,1500,click,2025-04-17,397
16260,179,1485,open,2025-12-01,250
16261,24,1540,download,2025-09-16,212
16262,42,1298,open,2025-11-10,725
16263,110,1220,open,2026-01-05,592
16264,56,1863,open,2025-10-30,417
16265,8,1425,open,2025-06-26,444
16266,97,1318,download,2025-08-31,642
16267,53,1558,download,2025-02-26,501
16268,90,1944,download,2025-10-06,186
16269,103,1754,open,2025-05-02,524
16270,141,1184,view,2025-11-13,485
16271,103,1997,click,2025-04-09,138
16272,71,1505,download,2025-03-09,677
16273,153,1950,download,2025-06-15,460
16274,2,1703,download,2025-05-01,114
16275,167,1862,download,2025-06-07,104
16276,199,1274,view,2025-11-23,481
16277,109,1144,view,2025-08-30,477
16278,114,1379,click,2025-07-19,206
16279,190,1154,open,2025-02-23,36
16280,38,1635,click,2025-05-17,309
16281,170,1071,click,2025-03-03,805
16282,88,1244,view,2025-06-13,359
16283,64,1131,view,2025-06-22,499
16284,107,1892,open,2025-09-03,77
16285,197,1896,view,2025-10-26,540
16286,146,1878,click,2025-09-29,77
16287,75,1115,view,2025-08-13,96
16288,192,1094,open,2025-03-01,471
16289,142,1026,download,2025-11-21,477
16290,35,1668,download,2025-04-01,693
16291,86,1202,open,2025-09-12,224
16292,184,1812,download,2025-03-04,894
16293,136,1320,click,2025-09-19,576
16294,105,1197,download,2025-05-05,313
16295,32,1357,view,2025-04-13,18
16296,121,1228,view,2025-12-22,260
16297,57,1711,click,2025-10-12,844
16298,181,1090,open,2025-04-15,112
16299,37,1345,view,2025-01-12,724
16300,46,1461,view,2025-09-13,797
16301,38,1610,open,2025-05-21,309
16302,158,1602,view,2025-11-18,879
16303,84,1781,download,2025-05-03,492
16304,59,1238,open,2025-09-15,729
16305,179,1491,open,2025-11-23,379
16306,18,1545,click,2025-11-26,388
16307,142,1200,click,2025-11-04,52
16308,25,1920,view,2025-03-08,830
16309,195,1221,view,2025-08-18,323
16310,200,1397,click,2025-04-26,814
16311,137,1895,download,2025-07-01,640
16312,127,1527,click,2026-01-01,457
16313,30,1443,click,2025-12-17,439
16314,106,1872,view,2025-06-01,695
16315,32,1736,view,2025-04-22,603
16316,96,1897,open,2025-02-04,41
16317,152,1413,click,2025-02-13,779
16318,74,1802,download,2025-04-27,890
16319,3,1779,click,2025-09-19,588
16320,117,1648,open,2025-09-01,396
16321,97,1726,open,2025-10-12,291
16322,51,1888,view,2025-07-09,160
16323,140,1624,click,2025-05-18,784
16324,123,1091,click,2025-02-23,282
16325,54,1268,click,2025-08-10,667
16326,109,1810,view,2025-09-08,61
16327,162,1616,download,2025-03-05,564
16328,106,1173,open,2025-06-18,599
16329,5,1755,click,2025-08-18,524
16330,155,1137,open,2025-06-11,106
16331,147,1953,open,2025-07-21,230
16332,168,1154,click,2025-04-23,611
16333,102,1840,open,2025-08-17,117
16334,136,1910,open,2025-09-23,809
16335,2,1973,view,2025-06-10,646
16336,103,1962,view,2025-03-26,511
16337,63,1080,download,2025-12-16,582
16338,26,1062,download,2025-04-23,535
16339,94,1972,click,2025-06-19,49
16340,124,1744,open,2025-06-09,16
16341,134,1995,view,2025-03-22,708
16342,4,1276,download,2025-03-19,543
16343,116,1081,click,2025-08-14,131
16344,199,1890,view,2025-12-05,226
16345,157,1246,download,2025-12-24,10
16346,158,1366,download,2025-12-09,278
16347,30,1190,open,2025-11-27,763
16348,103,1110,open,2025-04-29,362
16349,65,1588,view,2025-10-20,644
16350,48,1756,click,2025-02-26,601
16351,84,1776,download,2025-04-02,619
16352,178,1991,open,2025-09-26,620
16353,109,1862,open,2025-08-15,626
16354,65,1068,click,2025-11-27,398
16355,106,1067,download,2025-05-10,668
16356,155,1324,click,2025-06-07,28
16357,2,1861,view,2025-06-26,597
16358,54,1555,click,2025-08-01,815
16359,156,1025,open,2025-02-09,86
16360,121,1844,open,2025-11-24,119
16361,47,1084,view,2025-02-22,853
16362,121,1221,download,2025-12-10,28
16363,6,1394,view,2025-06-29,225
16364,151,1306,view,2025-06-12,656
16365,43,1200,view,2025-05-09,632
16366,190,1212,click,2025-03-06,70
16367,166,1870,download,2025-05-20,44
16368,137,1119,view,2025-08-05,211
16369,89,1206,open,2025-12-19,377
16370,143,1183,view,2025-03-08,452
16371,185,1176,view,2025-05-30,703
16372,198,1559,open,2025-05-19,894
16373,139,1307,download,2025-12-07,54
16374,75,1421,view,2025-07-25,574
16375,91,1717,view,2025-11-03,340
16376,173,1099,download,2025-08-14,593
16377,71,1215,click,2025-04-08,744
16378,182,1032,view,2025-04-13,793
16379,83,1914,download,2025-05-12,784
16380,14,1688,view,2025-10-04,112
16381,98,1933,click,2025-02-21,388
16382,116,1580,open,2025-08-25,651
16383,74,1240,open,2025-04-19,720
16384,30,1833,download,2025-12-10,519
16385,91,1703,open,2025-10-06,649
16386,91,1694,view,2025-11-02,168
16387,105,1519,view,2025-04-27,702
16388,23,1870,download,2025-07-21,553
16389,98,1733,open,2025-04-13,277
16390,124,1193,view,2025-07-04,157
16391,117,1014,open,2025-09-30,821
16392,46,1693,click,2025-09-20,344
16393,88,1933,view,2025-07-04,505
16394,73,1809,click,2025-09-17,633
16395,33,1838,open,2025-06-13,206
16396,19,1024,click,2025-12-26,473
16397,137,1211,open,2025-07-06,167
16398,68,1377,download,2025-03-04,590
16399,196,1704,view,2025-03-12,541
16400,26,1210,open,2025-03-28,477
16401,163,1532,download,2025-12-13,574
16402,62,1823,click,2025-08-25,272
16403,99,1740,view,2025-01-26,717
16404,83,1120,view,2025-05-13,24
16405,72,1058,open,2025-03-05,576
16406,50,1248,download,2025-09-18,86
16407,195,1899,open,2025-07-21,12
16408,167,1991,view,2025-05-15,537
16409,70,1366,view,2025-08-22,755
16410,171,1111,click,2025-07-10,708
16411,93,1681,view,2025-04-21,528
16412,186,1106,open,2025-08-12,752
16413,31,1291,view,2025-04-06,179
16414,74,1334,click,2025-05-09,726
16415,92,1394,click,2025-03-09,340
16416,147,1369,download,2025-09-04,90
16417,126,1275,open,2025-08-05,169
16418,104,1984,download,2025-06-11,72
16419,118,1933,open,2025-10-02,636
16420,5,1677,click,2025-07-24,134
16421,134,1149,view,2025-02-16,120
16422,182,1825,download,2025-04-26,122
16423,150,1098,view,2025-06-27,537
16424,54,1161,view,2025-07-27,778
16425,164,1038,download,2025-06-03,777
16426,144,1950,click,2025-10-23,703
16427,130,1832,open,2025-10-30,144
16428,53,1397,download,2025-01-18,741
16429,77,1305,open,2025-05-08,729
16430,169,1652,open,2025-03-05,11
16431,75,1065,click,2025-07-13,736
16432,172,1224,open,2025-09-03,135
16433,130,1465,download,2025-10-30,355
16434,115,1640,download,2025-10-24,676
16435,9,1927,click,2025-11-20,201
16436,54,1561,click,2025-07-27,407
16437,153,1314,open,2025-05-22,310
16438,190,1314,view,2025-02-18,412
16439,180,1173,click,2025-12-09,831
16440,130,1023,download,2025-11-05,280
16441,84,1617,open,2025-05-09,331
16442,27,1524,open,2025-05-23,360
16443,129,1628,view,2025-09-03,17
16444,170,1781,view,2025-02-22,175
16445,191,1656,open,2025-04-09,456
16446,110,1236,download,2025-12-30,166
16447,140,1975,download,2025-04-30,513
16448,20,1087,open,2025-10-16,726
16449,4,1502,click,2025-03-07,488
16450,187,1976,open,2025-03-11,61
16451,197,1960,view,2025-11-26,606
16452,20,1938,view,2025-10-10,768
16453,109,1926,open,2025-08-20,392
16454,6,1344,open,2025-06-11,575
16455,7,1607,view,2025-04-29,745
16456,53,1376,click,2025-03-02,647
16457,45,1262,click,2025-11-17,651
16458,95,1143,click,2025-11-10,108
16459,167,1203,click,2025-06-12,574
16460,170,1144,view,2025-02-02,805
16461,60,1491,click,2025-10-04,590
16462,1,1061,click,2025-08-17,33
16463,89,1158,open,2026-01-24,668
16464,125,1469,click,2025-04-13,403
16465,188,1793,open,2025-02-19,679
16466,154,1249,view,2025-02-10,159
16467,43,1319,view,2025-03-18,871
16468,93,1528,open,2025-05-10,260
16469,88,1297,view,2025-05-22,790
16470,178,1388,click,2025-10-04,748
16471,65,1232,open,2025-10-26,233
16472,159,1904,click,2025-11-20,297
16473,113,1066,click,2025-04-02,26
16474,14,1118,open,2025-08-15,225
16475,84,1288,download,2025-04-01,319
16476,146,1314,click,2025-11-10,95
16477,130,1254,download,2025-10-22,667
16478,87,1514,open,2025-06-06,878
16479,11,1343,click,2025-02-02,766
16480,56,1912,download,2025-09-24,495
16481,16,1965,click,2025-04-27,447
16482,135,1758,view,2025-02-12,586
16483,102,1409,download,2025-07-29,637
16484,81,1753,download,2025-09-02,722
16485,182,1359,download,2025-04-06,697
16486,14,1446,view,2025-09-21,89
16487,55,1216,view,2025-04-23,25
16488,168,1458,download,2025-05-15,815
16489,164,1632,download,2025-05-07,472
16490,94,1717,download,2025-06-27,733
16491,151,1194,click,2025-05-30,588
16492,12,1518,open,2025-08-11,51
16493,178,1115,open,2025-09-07,640
16494,73,1289,download,2025-10-10,331
16495,69,1673,view,2025-04-28,660
16496,15,1131,open,2025-01-17,107
16497,119,1147,download,2025-01-13,844
16498,51,1996,open,2025-08-21,759
16499,119,1145,click,2025-01-27,726
16500,144,1954,click,2025-10-25,251
16501,119,1734,click,2025-02-19,225
16502,120,1565,open,2025-05-18,837
16503,101,1237,click,2025-09-10,124
16504,59,1916,open,2025-10-09,451
16505,128,1756,download,2025-08-30,324
16506,111,1314,download,2025-04-04,606
16507,149,1040,download,2025-05-18,127
16508,81,1618,view,2025-08-03,79
16509,132,1112,open,2025-11-18,388
16510,142,1558,download,2025-10-31,141
16511,191,1596,open,2025-03-22,211
16512,142,1120,view,2025-10-31,672
16513,58,1958,download,2025-08-19,20
16514,180,1411,view,2025-10-24,143
16515,90,1412,click,2025-08-24,751
16516,86,1309,view,2025-09-27,826
16517,44,1550,view,2025-06-10,738
16518,105,1758,click,2025-05-17,466
16519,19,1831,view,2025-11-30,482
16520,23,1564,download,2025-07-30,364
16521,80,1026,open,2025-10-27,375
16522,93,1710,download,2025-05-20,652
16523,159,1069,download,2025-11-21,551
16524,83,1647,view,2025-04-18,295
16525,145,1061,click,2025-07-18,760
16526,153,1845,view,2025-05-21,802
16527,167,1616,view,2025-06-14,184
16528,113,1314,click,2025-02-24,462
16529,193,1845,click,2025-08-07,425
16530,49,1438,open,2025-08-12,303
16531,72,1551,download,2025-03-04,814
16532,58,1469,open,2025-09-12,132
16533,51,1536,open,2025-08-04,426
16534,130,1538,click,2025-10-08,767
16535,97,1734,download,2025-09-21,670
16536,130,1302,download,2025-10-18,484
16537,190,1602,download,2025-02-21,458
16538,120,1758,view,2025-05-03,393
16539,177,1128,download,2025-11-20,250
16540,190,1248,open,2025-03-19,665
16541,45,1849,open,2025-11-23,335
16542,6,1507,view,2025-06-16,885
16543,126,1123,click,2025-08-06,820
16544,35,1283,view,2025-03-23,361
16545,21,1448,download,2025-10-13,662
16546,93,1030,download,2025-05-30,625
16547,100,1736,open,2025-03-30,497
16548,153,1452,open,2025-06-16,862
16549,132,1646,view,2025-10-18,355
16550,132,1027,open,2025-10-12,82
16551,29,1200,open,2025-09-11,804
16552,56,1268,open,2025-11-14,164
16553,114,1176,view,2025-07-15,611
16554,31,1111,click,2025-03-11,598
16555,173,1567,view,2025-09-01,401
16556,32,1707,click,2025-05-01,274
16557,42,1375,view,2025-11-09,360
16558,76,1661,click,2025-08-15,344
16559,150,1858,open,2025-08-13,520
16560,167,1295,view,2025-06-12,451
16561,17,1159,download,2025-11-27,325
16562,22,1159,view,2025-07-21,231
16563,75,1315,click,2025-08-06,527
16564,104,1138,click,2025-06-16,34
16565,78,1130,open,2025-09-04,291
16566,142,1003,download,2025-10-04,309
16567,199,1584,download,2025-12-10,52
16568,62,1165,download,2025-09-19,358
16569,9,1731,open,2025-11-01,858
16570,118,1703,open,2025-11-23,751
16571,24,1525,download,2025-08-17,439
16572,110,1637,download,2025-11-29,472
16573,119,1237,download,2025-03-10,184
16574,51,1034,open,2025-07-24,597
16575,60,1164,open,2025-09-16,762
16576,171,1350,download,2025-07-04,747
16577,3,1637,click,2025-10-14,818
16578,196,1060,view,2025-02-10,760
16579,100,1432,view,2025-02-08,52
16580,61,1915,download,2025-10-06,653
16581,107,1689,view,2025-07-19,563
16582,40,1259,view,2025-03-25,695
16583,159,1129,click,2025-12-09,416
16584,106,1594,view,2025-05-08,83
16585,80,1927,open,2025-09-08,829
16586,105,1813,click,2025-04-25,43
16587,86,1583,download,2025-09-08,513
16588,146,1764,open,2025-10-13,314
16589,99,1970,download,2025-01-28,157
16590,10,1968,click,2025-09-24,108
16591,104,1371,open,2025-06-22,723
16592,168,1477,view,2025-05-14,137
16593,175,1385,download,2025-07-05,614
16594,64,1183,download,2025-07-25,38
16595,33,1535,download,2025-05-20,372
16596,103,1082,view,2025-03-18,705
16597,160,1216,view,2025-06-14,192
16598,143,1033,download,2025-03-05,856
16599,20,1923,view,2025-10-07,232
16600,131,1808,open,2025-11-06,476
16601,52,1172,click,2025-03-22,156
16602,119,1477,view,2025-02-13,642
