metric_id,brand_id,visit_date,page_views,unique_visitors,bounce_rate
4530,3,2025-05-14,1840,2109,0.71
4531,3,2025-08-24,8466,1513,0.58
4532,1,2025-10-25,2323,3394,0.75
4533,3,2025-02-06,8368,2101,0.69
4534,1,2025-07-19,5212,4845,0.43
4535,4,2025-05-23,1514,3867,0.62
4536,4,2025-06-04,4863,4172,0.25
4537,3,2025-09-14,5239,3516,0.59
4538,2,2025-08-18,9132,2878,0.38
4539,4,2025-07-09,2256,2891,0.7
4540,1,2025-12-18,5639,4373,0.34
4541,4,2025-02-05,8220,2151,0.44
4542,4,2025-09-03,1465,776,0.46
4543,2,2025-11-14,1170,2957,0.57
4544,4,2025-03-22,4489,2111,0.31
4545,3,2025-02-14,6649,4794,0.34
4546,3,2025-07-21,2404,818,0.46
4547,1,2025-01-08,1411,3345,0.41
4548,3,2025-01-30,2037,1975,0.51
4549,2,2025-10-07,7303,1458,0.57
4550,2,2025-06-19,6059,4385,0.53
4551,3,2025-02-18,6833,588,0.4
4552,1,2025-07-29,9459,4663,0.28
4553,3,2025-10-17,6726,4023,0.61
4554,1,2025-09-23,8785,4304,0.42
4555,3,2025-04-17,7073,4925,0.37
4556,1,2025-02-20,5392,4416,0.72
4557,4,2025-11-21,9159,4549,0.68
4558,1,2025-02-08,8149,4572,0.2
4559,4,2025-06-13,7370,1010,0.76
4560,3,2025-06-30,9001,266,0.79
4561,4,2025-11-07,9027,3813,0.23
4562,1,2025-09-11,7272,2770,0.24
4563,2,2025-12-26,1539,3650,0.32
4564,4,2025-06-12,2222,2163,0.44
4565,4,2025-09-28,5939,4687,0.69
4566,4,2025-03-27,4924,1648,0.69
4567,2,2025-10-25,8889,4538,0.39
4568,3,2025-08-24,2172,2338,0.35
4569,1,2025-02-07,9937,2251,0.31
4570,4,2025-09-02,7045,1779,0.74
4571,3,2025-11-06,6305,2151,0.25
4572,3,2025-02-02,4170,388,0.53
4573,3,2025-07-19,4129,932,0.22
4574,1,2025-10-04,5809,570,0.38
4575,3,2025-08-02,8373,3773,0.56
4576,4,2025-11-05,4102,3025,0.54
4577,1,2025-02-05,8815,2491,0.79
4578,1,2025-05-02,2956,4366,0.38
4579,1,2025-10-18,7907,1114,0.57
4580,2,2025-04-24,3302,2690,0.25
4581,4,2025-03-30,3795,2160,0.34
4582,1,2025-05-28,6463,3030,0.78
4583,4,2025-06-10,1637,2181,0.41
4584,2,2025-01-03,2775,237,0.62
4585,2,2025-10-25,7768,3757,0.26
4586,4,2025-05-11,951,477,0.25
4587,2,2025-04-01,1251,4714,0.41
4588,3,2025-01-11,1612,3909,0.31
4589,3,2025-03-26,9469,4708,0.35
4590,1,2025-11-13,9730,4383,0.54
4591,2,2025-06-28,5453,476,0.42
4592,3,2025-02-05,6998,2281,0.21
4593,4,2025-12-18,6096,3447,0.38
4594,2,2025-10-21,676,604,0.51
4595,3,2025-12-25,9928,766,0.4
4596,2,2025-04-19,5842,225,0.66
4597,4,2025-01-05,4554,3583,0.3
4598,2,2025-10-09,5884,299,0.41
4599,4,2025-07-20,3622,965,0.28
4600,3,2025-03-19,4853,4451,0.62
4601,2,2025-11-29,9866,2369,0.26
4602,3,2025-08-01,5024,3733,0.63
4603,2,2025-12-08,4886,1734,0.38
4604,4,2025-02-08,8172,1729,0.47
4605,1,2025-08-28,3162,920,0.26
4606,1,2025-04-13,3116,2018,0.72
4607,1,2025-05-10,5005,1956,0.52
4608,3,2025-02-03,8010,1609,0.56
4609,2,2025-10-22,1876,3721,0.4
4610,1,2025-07-21,6498,3697,0.58
4611,4,2025-08-31,3608,3795,0.43
4612,1,2025-05-12,2758,3799,0.48
4613,4,2025-05-31,5903,4204,0.34
4614,3,2025-05-30,940,3214,0.6
4615,1,2025-07-05,784,1313,0.62
4616,1,2025-02-27,2740,2911,0.21
4617,3,2025-04-13,4083,3447,0.63
4618,2,2025-07-15,1565,3956,0.66
4619,2,2025-08-09,6287,3232,0.59
4620,2,2025-06-21,7938,2294,0.46
4621,2,2025-08-06,5476,1753,0.31
4622,2,2025-10-09,9524,1772,0.47
4623,2,2025-11-22,3718,265,0.31
4624,4,2025-09-14,3555,1228,0.67
4625,3,2025-07-28,9467,2563,0.21
4626,1,2025-12-24,4979,3110,0.33
4627,3,2025-08-12,6942,1715,0.69
4628,4,2025-02-24,2684,4298,0.24
4629,2,2025-04-27,3386,2461,0.66
4630,2,2025-08-18,8162,3871,0.3
4631,1,2025-08-17,9222,2357,0.37
4632,4,2025-06-17,2887,4726,0.69
4633,3,2025-01-17,6522,4879,0.56
4634,3,2025-03-19,3166,4264,0.41
4635,4,2025-06-27,6535,4716,0.5
4636,3,2025-11-06,4396,401,0.2
4637,4,2025-11-13,1369,3656,0.29
4638,3,2025-02-22,2295,3429,0.54
4639,1,2025-04-16,3511,2361,0.65
4640,3,2025-06-16,5208,4956,0.39
4641,4,2025-01-06,6781,2935,0.44
4642,4,2025-12-25,3515,429,0.5
4643,2,2025-08-09,5621,851,0.8
4644,2,2025-11-30,7187,1116,0.71
4645,2,2025-05-09,4198,2596,0.62
4646,3,2025-04-28,5567,2645,0.24
4647,3,2025-01-12,5386,1558,0.46
4648,3,2025-03-08,5737,2025,0.46
4649,1,2025-06-25,8221,3078,0.36
4650,3,2025-11-18,5915,4396,0.48
4651,3,2025-02-28,2502,2993,0.6
4652,2,2025-10-19,3071,2897,0.24
4653,3,2025-01-25,9710,3792,0.76
4654,1,2025-11-22,6726,2784,0.41
4655,1,2025-07-25,1508,4494,0.46
4656,1,2025-06-23,8121,2483,0.53
4657,1,2025-11-30,5450,4332,0.6
4658,4,2025-03-10,1218,4501,0.6
4659,2,2025-06-21,8656,4412,0.29
4660,3,2025-03-12,755,2145,0.39
4661,4,2025-08-15,7867,4328,0.38
4662,3,2025-10-04,3191,4330,0.67
4663,3,2025-07-11,1768,2790,0.44
4664,3,2025-02-19,4335,4209,0.28
4665,3,2025-01-11,2722,482,0.36
4666,1,2025-11-12,7133,670,0.37
4667,4,2025-09-04,8599,3232,0.57
4668,4,2025-01-11,3499,4882,0.76
4669,3,2025-06-14,9008,3169,0.51
4670,3,2025-05-10,7229,447,0.42
4671,3,2025-05-04,6456,4914,0.48
4672,2,2025-02-16,3172,4860,0.6
4673,1,2025-04-02,9157,1076,0.57
4674,1,2025-07-07,5094,4302,0.79
4675,3,2025-06-02,6364,1613,0.55
4676,1,2025-01-05,9253,4994,0.79
4677,3,2025-04-07,1347,3192,0.53
4678,2,2025-12-05,7772,3357,0.69
4679,2,2025-01-17,524,2807,0.35
4680,2,2025-06-09,887,1358,0.65
4681,3,2025-10-27,2476,962,0.49
4682,2,2025-04-17,5113,3355,0.29
4683,4,2025-08-18,4584,3568,0.54
4684,3,2025-03-28,6454,478,0.47
4685,1,2025-08-30,5454,1339,0.68
4686,2,2025-07-17,5692,392,0.37
4687,1,2025-06-23,8689,1107,0.78
4688,4,2025-10-25,1028,4375,0.73
4689,1,2025-10-13,548,1128,0.59
4690,1,2025-08-21,1945,1380,0.77
4691,4,2025-01-12,1221,2591,0.56
4692,4,2025-12-30,2734,1523,0.39
4693,2,2025-01-13,1011,1217,0.26
4694,3,2025-07-11,3179,3433,0.25
4695,2,2025-04-10,2726,4210,0.22
4696,4,2025-10-30,2617,3261,0.54
4697,4,2025-03-08,8555,3524,0.76
4698,3,2025-12-07,3487,3894,0.27
4699,2,2025-12-23,2411,290,0.23
4700,3,2025-03-07,6231,1400,0.41
4701,3,2025-12-11,641,1930,0.42
4702,1,2025-01-25,9577,4375,0.59
4703,2,2025-08-11,5681,4236,0.43
4704,3,2025-03-17,5398,3825,0.5
4705,4,2025-02-16,3039,3366,0.62
4706,1,2025-11-18,7139,850,0.45
4707,3,2025-06-14,6758,3419,0.6
4708,2,2025-09-27,7634,3725,0.33
4709,1,2025-04-12,9394,1311,0.56
4710,4,2025-04-17,8030,3330,0.53
4711,2,2025-08-03,6569,4457,0.58
4712,3,2025-11-16,6954,3724,0.73
4713,4,2025-09-07,6125,3802,0.67
4714,3,2025-01-10,8858,2602,0.4
4715,3,2025-12-15,6170,2376,0.67
4716,4,2025-03-31,3728,1832,0.27
4717,3,2025-09-30,2372,2723,0.48
4718,2,2025-04-09,1029,1758,0.29
4719,1,2025-07-17,5940,2648,0.37
4720,2,2025-04-26,5346,965,0.74
4721,2,2025-08-24,4166,1476,0.8
4722,3,2025-04-04,3109,440,0.63
4723,4,2025-02-21,750,2336,0.59
4724,4,2025-01-18,7647,991,0.61
4725,2,2025-06-19,8152,3607,0.8
4726,3,2025-02-13,9045,3165,0.28
4727,3,2025-01-14,2898,2776,0.72
4728,1,2025-09-15,2063,1425,0.22
4729,2,2025-10-05,8407,3457,0.51
4730,3,2025-03-14,7125,2839,0.58
4731,1,2025-11-16,8302,4215,0.72
4732,1,2025-12-25,3242,4300,0.27
4733,1,2025-07-20,9731,1937,0.56
4734,2,2025-12-03,6688,2754,0.68
4735,1,2025-06-21,8682,377,0.3
4736,1,2025-07-29,9764,1723,0.68
4737,1,2025-05-05,8908,1741,0.37
4738,1,2025-12-20,8066,3961,0.6
4739,3,2025-01-18,717,1271,0.27
4740,1,2025-03-06,9454,2973,0.55
4741,1,2025-02-09,7547,210,0.72
4742,3,2025-09-21,8821,1410,0.7
4743,1,2025-08-28,6627,1766,0.67
4744,3,2025-11-14,2426,4402,0.7
4745,4,2025-10-18,8163,2424,0.3
4746,2,2025-09-03,1854,4010,0.41
4747,1,2025-09-24,7575,1822,0.71
4748,1,2025-06-28,6738,3061,0.58
4749,3,2025-03-01,1735,3955,0.53
4750,3,2025-07-08,8591,3418,0.34
4751,1,2025-01-03,7595,1706,0.42
4752,1,2025-05-26,4856,435,0.59
4753,2,2025-05-14,4307,4901,0.33
4754,1,2025-08-16,6528,3988,0.78
4755,3,2025-11-11,2563,4752,0.46
4756,2,2025-05-01,8367,4833,0.65
4757,3,2025-08-20,3056,2812,0.67
4758,1,2025-05-01,885,1259,0.5
4759,4,2025-10-03,2110,3950,0.6
4760,4,2025-10-13,9346,3918,0.51
4761,2,2025-06-15,6074,274,0.23
4762,2,2025-11-20,3303,1911,0.42
4763,3,2025-04-12,4278,3762,0.45
4764,3,2025-09-05,6660,4217,0.27
4765,2,2025-10-16,4028,2888,0.32
4766,2,2025-11-24,6096,2957,0.54
4767,2,2025-10-12,3995,2117,0.76
4768,3,2025-02-28,1801,487,0.41
4769,1,2025-03-27,5991,544,0.59
4770,4,2025-10-27,3185,4362,0.77
4771,1,2025-03-20,9987,1114,0.53
4772,4,2025-12-26,8970,4776,0.4
4773,1,2025-12-05,4115,4520,0.53
4774,1,2025-11-09,4125,1253,0.74
4775,2,2025-06-09,858,4809,0.44
4776,2,2025-09-05,8580,2460,0.54
4777,4,2025-11-24,3262,3492,0.55
4778,1,2025-05-14,2667,4315,0.24
4779,4,2025-02-24,4581,2549,0.7
4780,4,2025-02-23,6687,218,0.58
4781,1,2025-12-06,3061,1970,0.25
4782,2,2025-05-18,8768,708,0.36
4783,4,2025-12-29,588,4245,0.79
4784,1,2025-02-24,4637,1597,0.33
4785,2,2025-11-30,3400,4178,0.72
4786,1,2025-07-25,9962,4843,0.49
4787,1,2025-07-15,5792,582,0.26
4788,3,2025-09-09,559,1005,0.26
4789,1,2025-02-13,7535,4186,0.22
4790,3,2025-11-07,2749,801,0.23
4791,3,2025-08-27,5768,1818,0.41
4792,3,2025-01-15,3247,2216,0.46
4793,2,2025-04-29,6198,3251,0.52
4794,1,2025-10-27,9506,1668,0.43
4795,3,2025-09-28,5502,4848,0.25
4796,3,2025-02-16,7031,1137,0.5
4797,3,2025-06-06,5781,4566,0.4
4798,4,2025-09-07,9535,4852,0.35
4799,1,2025-11-18,7478,1174,0.78
4800,4,2025-02-23,2828,2641,0.31
4801,2,2025-04-11,1803,740,0.7
4802,1,2025-05-15,2471,3640,0.52
4803,2,2025-09-16,2874,1166,0.74
4804,1,2025-11-17,5072,3303,0.76
4805,3,2025-09-14,1035,947,0.77
4806,4,2025-12-01,5909,3109,0.47
4807,1,2025-11-08,5010,2206,0.69
4808,1,2025-10-17,7755,3405,0.47
4809,1,2025-01-21,8882,1240,0.36
4810,3,2025-12-26,5095,1358,0.63
4811,2,2025-10-26,4651,1585,0.79
4812,1,2025-02-24,5918,2379,0.25
4813,3,2025-10-27,8169,3528,0.48
4814,3,2025-10-20,7232,2241,0.63
4815,2,2025-10-29,3815,1492,0.41
4816,2,2025-11-17,3338,4012,0.36
4817,3,2025-12-24,5947,3220,0.26
4818,2,2025-02-24,8173,4027,0.75
4819,2,2025-02-20,1627,3515,0.27
4820,4,2025-03-04,4110,2484,0.55
4821,4,2025-11-16,8049,2728,0.44
4822,4,2025-02-13,8750,1728,0.23
4823,3,2025-01-02,2948,687,0.5
4824,4,2025-12-21,4855,3348,0.37
4825,2,2025-01-21,8068,858,0.74
4826,2,2025-11-30,3656,4187,0.45
4827,1,2025-04-25,5052,4341,0.26
4828,4,2025-05-10,4637,2049,0.26
4829,2,2025-10-29,9368,1676,0.48
4830,3,2025-03-17,7353,3923,0.33
4831,3,2025-01-24,8656,2799,0.72
4832,1,2025-04-29,9707,2608,0.8
4833,1,2025-05-27,4596,3978,0.73
4834,3,2025-06-21,881,1086,0.4
4835,3,2025-08-11,2213,3258,0.47
4836,4,2025-10-30,4775,1443,0.54
4837,2,2025-09-03,5005,1326,0.62
4838,2,2025-11-30,7671,4514,0.5
4839,2,2025-10-13,4575,2868,0.71
4840,3,2025-09-30,2955,1177,0.33
4841,2,2025-01-01,9627,3632,0.75
4842,4,2025-01-09,8654,1990,0.3
4843,4,2025-12-04,9950,2190,0.72
4844,3,2025-04-21,6345,4679,0.42
4845,2,2025-07-29,4763,2155,0.29
4846,1,2025-11-10,4696,314,0.57
4847,3,2025-11-23,7695,3917,0.56
4848,1,2025-04-24,1718,3043,0.66
4849,3,2025-03-16,5737,642,0.42
4850,4,2025-10-27,4412,3732,0.6
4851,4,2025-05-31,9602,1529,0.72
4852,2,2025-05-17,5145,353,0.43
4853,3,2025-03-14,7659,2251,0.45
4854,2,2025-11-26,5882,4164,0.73
4855,3,2025-03-30,5929,3320,0.63
4856,3,2025-08-09,7417,2505,0.33
4857,4,2025-01-13,4059,233,0.64
4858,1,2025-12-30,5107,3454,0.45
4859,1,2025-01-09,6426,1542,0.28
4860,4,2025-11-08,2738,2659,0.49
4861,2,2025-12-19,5913,1518,0.2
4862,3,2025-01-01,925,4815,0.79
4863,1,2025-05-14,727,3463,0.46
4864,2,2025-07-21,5362,4377,0.57
4865,1,2025-10-09,1930,1202,0.36
4866,1,2025-03-04,1911,2774,0.39
4867,1,2025-06-08,8520,1789,0.51
4868,2,2025-02-26,7966,215,0.7
4869,3,2025-02-19,8977,1796,0.39
4870,2,2025-09-27,8286,4054,0.23
4871,4,2025-11-25,4113,1425,0.5
4872,4,2025-07-09,2744,2796,0.48
4873,4,2025-07-05,3462,3524,0.36
4874,4,2025-02-28,8641,4228,0.64
4875,2,2025-07-11,5480,1269,0.26
4876,4,2025-11-14,2450,3603,0.52
4877,3,2025-03-14,9622,1601,0.71
4878,4,2025-09-10,5583,4991,0.38
4879,3,2025-02-19,1194,2868,0.62
4880,4,2025-06-27,4933,4811,0.56
4881,3,2025-02-24,6011,1177,0.66
4882,3,2025-11-03,669,844,0.2
4883,4,2025-02-04,3247,3279,0.54
4884,1,2025-07-04,5537,3883,0.26
4885,4,2025-09-23,2576,3280,0.7
4886,4,2025-05-27,6627,4370,0.24
4887,2,2025-05-03,569,1762,0.55
4888,4,2025-09-08,2282,1718,0.65
4889,3,2025-08-09,8618,574,0.5
4890,1,2025-08-02,9762,4250,0.45
4891,3,2025-11-30,1439,1455,0.52
4892,4,2025-08-24,2063,3601,0.68
4893,4,2025-08-30,1979,4982,0.75
4894,3,2025-12-07,4916,4100,0.52
4895,2,2025-07-10,6439,3357,0.61
4896,1,2025-09-27,9357,1562,0.65
4897,3,2025-12-05,9026,1418,0.53
4898,4,2025-10-24,7738,2575,0.73
4899,1,2025-06-20,5593,4287,0.69
4900,1,2025-04-02,9118,3849,0.22
4901,3,2025-03-12,1837,3534,0.6
4902,4,2025-01-05,3626,342,0.69
4903,4,2025-01-08,6443,4565,0.5
4904,3,2025-09-24,2841,286,0.41
4905,1,2025-12-11,4871,1983,0.43
4906,4,2025-12-30,8511,2963,0.37
4907,3,2025-08-18,3561,1623,0.33
4908,4,2025-12-26,7325,2251,0.32
4909,3,2025-05-17,2693,4991,0.61
4910,2,2025-10-11,2199,2903,0.28
4911,3,2025-03-12,6994,846,0.65
4912,4,2025-02-13,1076,4365,0.51
4913,3,2025-03-27,2347,4785,0.51
4914,4,2025-08-16,735,2253,0.25
4915,2,2025-06-24,5533,4162,0.28
4916,4,2025-09-17,4007,474,0.66
4917,3,2025-07-10,9322,2537,0.7
4918,3,2025-09-23,1185,4348,0.54
4919,3,2025-08-26,7636,3566,0.45
4920,3,2025-04-22,1138,2925,0.39
4921,4,2025-11-11,9998,4878,0.44
4922,2,2025-01-11,1258,3777,0.56
4923,4,2025-01-10,1335,4061,0.27
4924,1,2025-04-17,979,1466,0.6
4925,4,2025-04-03,5744,1507,0.5
4926,2,2025-08-16,5589,455,0.7
4927,3,2025-09-23,6578,800,0.5
4928,4,2025-10-28,2480,4738,0.51
4929,2,2025-11-21,4560,1182,0.47
4930,2,2025-06-21,1651,1872,0.28
4931,1,2025-12-20,1249,1059,0.56
4932,3,2025-12-28,9051,4081,0.35
4933,3,2025-12-15,4069,1866,0.35
4934,4,2025-12-16,6525,3957,0.73
4935,2,2025-06-12,4869,1122,0.78
4936,1,2025-10-02,3501,3377,0.56
4937,4,2025-10-02,578,2425,0.8
4938,3,2025-01-04,6928,855,0.66
4939,1,2025-10-15,9121,4380,0.29
4940,2,2025-03-17,8721,4616,0.66
4941,2,2025-05-01,8190,1227,0.78
4942,1,2025-04-13,3849,773,0.53
4943,3,2025-11-17,8389,2765,0.59
4944,1,2025-02-15,8345,1556,0.76
4945,1,2025-08-20,8696,3519,0.67
4946,1,2025-03-25,2932,637,0.66
4947,1,2025-10-27,2772,2905,0.22
4948,4,2025-03-05,9606,2145,0.31
4949,3,2025-01-05,5012,3192,0.79
4950,4,2025-02-11,9648,3656,0.73
4951,1,2025-07-25,7209,4744,0.71
4952,1,2025-08-11,1781,998,0.42
4953,4,2025-01-03,7362,4982,0.4
4954,2,2025-02-21,2725,903,0.52
4955,1,2025-01-17,2714,2557,0.7
4956,3,2025-01-28,9066,4752,0.23
4957,1,2025-04-19,1376,4004,0.5
4958,1,2025-03-10,9700,2146,0.57
4959,2,2025-09-29,9125,1391,0.27
4960,1,2025-10-21,2425,3070,0.76
4961,2,2025-08-15,9118,2696,0.73
4962,4,2025-01-01,2285,4838,0.34
4963,2,2025-07-14,7834,941,0.46
4964,1,2025-04-11,6315,549,0.44
4965,1,2025-03-01,7953,4276,0.34
4966,1,2025-09-10,6973,303,0.73
4967,1,2025-08-04,9973,4483,0.47
4968,2,2025-05-13,9173,2364,0.67
4969,3,2025-05-02,7162,4018,0.77
4970,4,2025-01-18,4019,1171,0.65
4971,1,2025-01-05,3917,1022,0.63
4972,2,2025-02-17,3935,1725,0.31
4973,2,2025-03-06,5411,4232,0.67
4974,1,2025-12-09,1309,3087,0.22
4975,4,2025-05-20,2385,3156,0.7
4976,4,2025-09-14,6801,4562,0.62
4977,4,2025-04-10,9121,704,0.68
4978,1,2025-03-09,8559,1881,0.36
4979,2,2025-02-16,1277,2470,0.42
4980,3,2025-04-22,3957,1246,0.64
4981,4,2025-09-20,1460,3136,0.45
4982,3,2025-03-02,7752,1410,0.28
4983,2,2025-04-30,897,4952,0.67
4984,3,2025-07-24,3119,4596,0.51
4985,3,2025-03-28,3960,964,0.77
4986,4,2025-12-27,5231,3377,0.66
4987,1,2025-02-14,2276,1737,0.32
4988,4,2025-05-08,3306,3400,0.64
4989,2,2025-04-16,7983,3052,0.23
4990,3,2025-06-30,4311,1400,0.74
4991,2,2025-07-29,9381,3238,0.68
4992,1,2025-10-20,5855,3962,0.44
4993,3,2025-04-12,3650,4104,0.29
4994,1,2025-12-16,9279,3648,0.46
4995,1,2025-05-07,3282,4675,0.62
4996,3,2025-01-14,6551,949,0.76
4997,3,2025-01-30,5861,2086,0.56
4998,3,2025-07-06,3825,2467,0.41
4999,2,2025-04-06,6489,1586,0.27
5000,4,2025-10-28,1763,855,0.23
